"url","text","university"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67783","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Introduction to Entrepreneurship (ENT)</h2>
<p>
    Module code: N1589<br/>
    Level 5<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Coursework, Unseen examination</p>
<p>In this module, you are introduced to entrepreneurship and provided with a comprehensive understanding of key concepts and relevant debates into contemporary entrepreneurial theory and practice.</p>
<p>Entrepreneurship and entrepreneurial action is examined from an interdisciplinary and comparative perspective in a range of organisational contexts (i.e. start-ups, small business, corporate ventures and social enterprises) and domains (e.g. digital, creative, med-tech and life sciences fields).</p>
<p>The role of governments in developing entrepreneurial ecosystems that support economic, social and sustainable development and growth is also discussed. Overall, the module will expose you to a set of theories, methodologies and tools to start exploring entrepreneurship practices.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Demonstrate an understanding of relevant entrepreneurship theories, methodologies and tools.</li>
<li>Examine entrepreneurship and entrepreneurial action in a range of organizational contexts such as start-ups, small businesses, corporate ventures and social enterprises.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/62375","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Law for Accounting and Finance</h2>
<p>
    Module code: N1584<br/>
    Level 5<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Unseen examination, Coursework</p>
<p>This module aims to develop your knowledge and skills in the understanding of the general legal framework, and of specific legal areas relating to business as well as recognising the need to seek further specialist legal advice where necessary.</p>
<p>The module is divided into four parts:</p>
<ul>
<li><span style=""font-size: 12.8px;"">the English legal system</span></li>
<li>contractual obligations</li>
<li>tortious liability</li>
<li>the contract of employment.</li>
</ul>
<p>The structure of the module is informed by:</p>
<ul>
<li><span style=""font-size: 12.8px;"">ACCA Qualification Exam F4 (Eng) – Corporate and Business Law</span></li>
<li>ICAEW Certificate in Finance Accounting and Business (CFAB)</li>
<li>CIMA Paper CO5 – Fundamentals of Ethics, Corporate Governance and Business Law.</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Show knowledge and a critical understanding of the essential elements of the English legal system, including the main sources of law</li>
<li>Recognise and apply the appropriate legal rules relating to the law of obligations.</li>
<li>Explain and apply the law relating to employment relations.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/44910","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Law of Business Organisations</h2>
<p>
    Module code: N1513<br/>
    Level 5<br/>
    15 credits in spring teaching<br/>
    Teaching method: Seminar, Lecture<br/>
    Assessment modes: Unseen examination</p>
<p>This module aims to develop knowledge and skills in relation to the law of business organisations including the formation and constitution of business organisations, the financing of companies and the management, administration and regulation of companies.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Evaluate the different forms and constitutions of business organisations</li>
<li>Crtically compare and contrast types of capital and the financing of companies</li>
<li>Critically evaluate how companies are managed, administered and regulated</li>
<li>Recognise the legal implications relating to companies in difficulty or in crisis</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/62435","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Leadership Foundations (LEAD)</h2>
<p>
    Module code: N1535<br/>
    Level 5<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Workshop<br/>
    Assessment modes: Coursework, Unseen examination</p>
<p><span>Examine what makes someone an effective leader - looking at their personal characteristics, behaviour and the situation the individual is facing. </span></p>
<p><span>You look at why a particular leadership style has a different effect on followers - for example, how a manager's leadership style can <span>have</span><span> an </span><span>effect</span><span> on employee work performance.</span></span></p>
<p>You look at: </p>
<ul>
<li>readings</li>
<li>case studies</li>
<li>experiential exercises. </li>
</ul>
<p><span>You </span>examine your own leadership skills and develop a plan for improving your strengths and overcoming your limitations.</p>
<p> </p>
<p><span> </span></p>
<h3>Module learning outcomes</h3>
<ul>
<li>Understand and evaluate the different approaches to the study of leadership</li>
<li>Define, explain and illustrate principles of effective leadership, the management of change, negotiation and conflict resolution and the role of organisational power</li>
<li>Understand the major ethical, social pressures and challenges facing leaders today</li>
<li>Apply a leadership framework to case studies and real world situations</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/62450","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Leading Groups and Teams (LEAD)</h2>
<p>
    Module code: N1536<br/>
    Level 5<br/>
    15 credits in spring teaching<br/>
    Teaching method: Workshop<br/>
    Assessment modes: Unseen examination, Coursework</p>
<p><span>Develop the skills to become an effective team leader. </span>In this module, you are introduced to some of the commonly-faced issues of working in groups or teams, so you can gain the skills to lead. </p>
<p><span>You look at:</span></p>
<ul>
<li>team design</li>
<li>team composition</li>
<li>interpersonal dynamics.</li>
</ul>
<p><span>You also learn the key processes that occur when group and team members work together, including: </span></p>
<ul>
<li>communication</li>
<li>problem solving</li>
<li>decision-making</li>
<li>conflicts.</li>
</ul>
<p><span>You recognise the outcomes that can be achieved as a result of a group or team working together efficiently.</span></p>
<h3>Module learning outcomes</h3>
<ul>
<li>Apply the theories and concepts covered in the module to analyse the dynamics of social interactions within a group and team setting;</li>
<li>Understand how the role of leadership can come into play to address different group and team situations;</li>
<li>Understand both the benefits and challenges associated with team diversity, and as well as how to utilise diversity as a catalyst for creativity and innovations; and</li>
<li>Develop skills in communications, problem solving and decision making, and conflict resolutions in a group and team setting.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/62436","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Leveraging Human Capital and Performance (HRM)</h2>
<p>
    Module code: N1590<br/>
    Level 5<br/>
    15 credits in spring teaching<br/>
    Teaching method: Workshop<br/>
    Assessment modes: Coursework, Unseen examination</p>
<p><span>You study how a strong workforce with relevant experience, skills and capabilities enables companies to remain competitive in industry, and examine why some companies are filling positions with people who do not have the right skills for the job.</span></p>
<p><span>You address these issues by focusing on what organisations can do to make better use of human capital resources. </span></p>
<p><span>You examine key questions, including how to: </span></p>
<ul>
<li>motivate employees to reach their full potential</li>
<li>develop employees’ capabilities</li>
<li>attract highly capable employees</li>
<li>retain highly capable employees</li>
<li>align individual employees with organisation strategies.</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Understand how relevant motivation theories and other organisational behaviour principles can be applied to inform human resource practices that aim towards maximising employees’ performance and potential.</li>
<li>Critically evaluate the different human resource practices that can be implemented by organisations to utilise human capital resources, including recruitment and selection, performance management, human resource development, etc.</li>
<li>Understand what organisations can do to address issues that may hinder the utilisation of human capital resources, such as workplace diversity, workplace conflicts, organisational change, etc.</li>
<li>Apply the theories, concepts and practices covered in the module to analyse the current business context.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/64796","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Management Accounting</h2>
<p>
    Module code: N1510<br/>
    Level 5<br/>
    15 credits in spring teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Unseen examination</p>
<p>This module, whilst considering contemporary debates and controversies, will equip you with an appreication of the traditional management accounting techniques and consider their applicability, strengths and weaknesses.</p>
<p>Through an exploration of ‘new’ techniques including those employing Information Technology, develop an understanding of current and future directions in the field.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Demonstrate an appreciation of a major management accounting system. Considering both traditional and new methods</li>
<li>Apply methods to a set of management accounting problems including budget analysis and control systems</li>
<li>Use techniques to achieve pricing and product decisions</li>
<li>Critically evaluate directions in management accounting change</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/68232","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Management of Innovation</h2>
<p>
    Module code: N1049<br/>
    Level 5<br/>
    15 credits in spring teaching<br/>
    Teaching method: Lecture, Workshop<br/>
    Assessment modes: Coursework</p>
<p>This module aims to equip you with the knowledge to understand and the skills to manage innovation at the operational level.</p>
<p>The management of innovation is inherently interdisciplinary and multi-functional, so we will provide an integrative approach to the management of innovation, and how this influnces and is influnced by business models and value propositions. Specifically, we aim to integrate the management of market, technological and organizational change to improve the competitiveness of firms and effectiveness of other organizations.</p>
<p>You will see that the process of innovation management is essentially generic, although organizational, technological and market-specific factors will constrain choices and actions. The module explores:</p>
<ul>
<li>process-, product/service-, postion- and pradigm-based innovations</li>
<li>the management of innovation and the management required for innovation to happen in the first place</li>
<li>new product- and service-based approaches</li>
<li>social and green innovation</li>
<li>innovation commericalistion, diffusion and networks and innovation forcasting from a managerial and organisational perspective.</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Implement appropriate strategies and tools to recognise an innovation opportunity and to develop a concept of a new product or service.</li>
<li>Devise an organisational strategy for commercialising innovation ideas and capturing value from innovation.</li>
<li>Critically evaluate the relevance, strengths and weaknesses of different innovation management approaches.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67811","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Managing Global Supply Chains (OPS&amp;IS)</h2>
<p>
    Module code: N1543<br/>
    Level 5<br/>
    15 credits in spring teaching<br/>
    Teaching method: Workshop, Lecture<br/>
    Assessment modes: Coursework</p>
<p><span>You explore the global dimensions associated with managing supply chains and examine topics including:  </span></p>
<ul>
<li>the emergence of global business</li>
<li>the nature and structure of global supply chain management</li>
<li>the supplier selection process</li>
<li>supply chain governance</li>
<li>outsourcing and offshoring</li>
<li>the emerging issues of supply chain sustainability and ethics.</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Demonstrate a clear understanding of the role of effective supply chain management in a  global context</li>
<li>Develop a critical awareness of the role that effective supply chain management plays in terms of achieving competitive advantage</li>
<li>Differentiate between different types of supplier engagement options (including Partnering, Outsourcing, Offshoring etc)</li>
<li>Apply the tools, techniques and concepts of the module to a variety of case organisations</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/62359","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Managing Operations</h2>
<p>
    Module code: N1582<br/>
    Level 5<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Coursework, Unseen examination</p>
<p>This module provides you with an understanding of how the fundamental principles of operations management can support the improvement of management performance in both public and private organisations.</p>
<p>During the module, you apply these principles to both manufacturing and service operations.</p>
<p>The module provides you with an understanding of the systemic and interactive nature of operations management problems and their relationship to the external environment.</p>
<p>You develop quantitative and qualitative analytical skills, through guided problem-based activities and case study analysis.</p>
<p>The content of the module covers:</p>
<ul>
<li><span style=""font-size: 12.8px;"">operations strategy</span></li>
<li><span style=""font-size: 12.8px;"">designing operations</span></li>
<li><span style=""font-size: 12.8px;"">organisation design</span></li>
<li><span style=""font-size: 12.8px;"">planning and control</span></li>
<li><span style=""font-size: 12.8px;"">lean operations</span></li>
<li><span style=""font-size: 12.8px;"">project management</span></li>
<li><span style=""font-size: 12.8px;"">managing quality and continous process/product improvement</span></li>
<li><span style=""font-size: 12.8px;"">managing the supply chain</span></li>
<li><span style=""font-size: 12.8px;"">future direction of travel for operations management.</span></li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Critically review established principles on operations management in a variety of contexts (private and public sector) covering both manufacturing and service based organisations, to enhance organisation efficiency and effectiveness.
</li>
<li>Critically evaluate the appropriateness of different approaches for improving the management of operations and evaluate the appropriateness of quality management techniques.</li>
<li>To defend operations management decisions and approaches using management science analytical techniques and tools appropriate for both manufacturing and service based operations.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/62361","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Marketing Research</h2>
<p>
    Module code: N1069<br/>
    Level 5<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Coursework, Unseen examination</p>
<p>On this module, you explore the key aspects of marketing and market research, and how vital they are to the formulation of effective marketing and business plans. The module covers the essential elements from research methods, analysis, and the creation of research proposals and research reports to enable effective and powerful marketing decisions.</p>
<p>You start from a theoretical understanding of market research and the development of plausible research questions, and learn about different research approaches and data collection methods. Finally, you acquire the knowledge of different data analysis approaches, such as descriptives, frequencies, graphical data representations, t-test, ANOVA, cluster analysis and regression analysis.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Critical understanding of the role of Market Research, including its strengths and weaknesses, and understand its role in the formulation of Marketing and Business Strategies.</li>
<li>Ability to create an effective Marketing Proposal and research plan, using a wide spectrum of methods and techniques appropriate to the data required.</li>
<li>Comprehensive understanding of possible uses of primary and secondary data and possiblities to use it for market research plan development.</li>
<li>Ability to conduct market research project, collect data, analyze it and interpret the results indicating managerial implications.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/63678","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Operations Management</h2>
<p>
    Module code: N1078<br/>
    Level 5<br/>
    15 credits in spring teaching<br/>
    Teaching method: Workshop<br/>
    Assessment modes: Unseen examination, Coursework</p>
<p>This module provides you with an understanding of how the fundamental principles of operations management can support the improvement of management performance in both public and private organisations. During the module, you will apply these principles to both manufacturing and service operations.</p>
<p>You will gain an understanding of the systemic and interactive nature of operations management problems and their relationship to the external environment. In addition, the module will allow you to develop quantitative and qualitative analytical skills, through guided problem-based activities and case study analysis.</p>
<p>The content of the module covers:</p>
<ul>
<li>Operations strategy</li>
<li>Designing operations</li>
<li>Organisation design</li>
<li>Planning and control</li>
<li>Lean operations</li>
<li>Project management</li>
<li>Managing quality and continous process/product improvement</li>
<li>Managing the supply chain and future direction of travel for operations management.</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Critically review established principles on operations management in a vartiety of contexts private and public sector covering both manufacturing and service based organisations to enhance organisation efficiency and effectiveness.</li>
<li>Critically evaluate the appropriateness of different approaches for improving the management of operations and evaluate the appropriateness of quality management techniques.</li>
<li>To defend operations management decisions and approaches using management science analytical techniques and tools appropriate for both manufacturing and service based operations.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67757","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Public Management</h2>
<p>
    Module code: N1598<br/>
    Level 5<br/>
    15 credits in spring teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Open examination, Coursework</p>
<p>In this module, you are introduced to management and organisation in the public sector.</p>
<p>You examine key perspectives, theories and approaches to public management.</p>
<p>Furthermore, you discuss relevant aspects of the transformation of the public sector over time and across many countries in the world.</p>
<p>In this module, you cover key issues in organising, leading, managing, and governing in the public sector and how different types of public organisations operate and are managed.</p>
<p>Your major topics in this module include:</p>
<ul>
<li>governance and accountability</li>
<li>strategy and strategic planning</li>
<li>public financing and financial management</li>
<li>leadership and managing people</li>
<li>technology and new media</li>
<li>public policy.</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Critical understanding of well-established principles of public management and relevant theories and approaches to public management.</li>
<li>Comprehend processes of change in the management of public sector organisations.</li>
<li>Deploy key frameworks, methods and tools to analyse different types of public organizations.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/63691","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Research Methods for International Business</h2>
<p>
    Module code: N1544<br/>
    Level 5<br/>
    15 credits in spring teaching<br/>
    Teaching method: Seminar, Lecture<br/>
    Assessment modes: Coursework</p>
<p>Develop the skills and techniques needed for your final research project. </p>
<p>You study topics including: </p>
<ul>
<li>the nature of the research process</li>
<li>research designs and methodologies</li>
<li>planning a research project and formulating research questions</li>
<li>literature reviews, searches and referencing</li>
<li>data collection and analysis in IB research: sources of information; measurement issues; sources of bias and error; and ethics</li>
<li>introduction to quantitative research methods and statistical analysis</li>
<li>introduction to qualitiative research methods (case studies, focus groups, interviewing etc)</li>
<li>writing a research proposal.</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Compare and contrast the merits and limitations of alternative social science research methodologies</li>
<li>Summarize and critically evaluate the literature on a specific topic</li>
<li>Appraise the research methodology of published papers</li>
<li>Collate and critically evaluate information from secondary sources</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67791","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Accounting History</h2>
<p>
    Module code: N1606<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Workshop, Lecture<br/>
    Assessment modes: Coursework</p>
<p>The aim of this module is to develop critical thinking by exploring the historical development of accounting in its social context.  This module will examine key accounting influences and changes, exploring the roots of contemporary accounting.  Students will be introduced to the tools of historical accounting research, develop critical thinking skills in historical analysis and explore the contemporary relevance of accounting history.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Identify, explain, and interpret the historical development of accounting practices.</li>
<li>Critically evaluate the suitability of historically developed accounting practices in the modern world.</li>
<li>Assess the relevance of accounting history for practicing accountants.</li>
<li>Critically evaluate alternative approaches to accounting history research.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67793","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Accounting Theory</h2>
<p>
    Module code: N1607<br/>
    Level 6<br/>
    15 credits in spring teaching<br/>
    Teaching method: Workshop, Lecture<br/>
    Assessment modes: Coursework</p>
<p>This is a capstone module that builds upon all accounting modules studied in previous semesters. It provides insight into the ways in which accounting choice is affected by internal and external factors. It illustrates that the reality presented in financial reports is constructed and not a direct consequence of the activities and events that those reports purport to present. The module overviews the development of accounting and its role in society, and presents a range of theoretical perspectives of accounting choice. In doing so, it considers links between accounting theory, research and practice and, in particular, earnings management.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Demonstrate an ability to analyse and critically evaluate arguments concerning accounting choice.</li>
<li>Identify and apply appropriate theory of accounting to analyse and interpret accounting choice.</li>
<li>Apply critical thinking, problem solving, and communication skills in interpreting real life accounting issues using theories of accounting.</li>
<li>Identify and apply appropriate theory of accounting to interpret and explain corporate communications of both financial and non-financial information.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/62524","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Advanced Management Accounting</h2>
<p>
    Module code: N1551<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Seminar<br/>
    Assessment modes: Unseen examination, Coursework</p>
<p><span>You build on the technical knowledge and skills you have developed in your management accounting modules. </span></p>
<p><span>You examine the socio-economic and organisational contexts that underpin management accounting, and look at the modern issues that influence and shape management accounting practice. </span></p>
<p><span>You critically evaluate academic research, looking at key themes in contemporary management accounting practice. You also examine how and why management accounting has changed. </span></p>
<h3>Module learning outcomes</h3>
<ul>
<li>Demonstrate a knowledge of management accounting systems and advanced techniques in their broader context.</li>
<li>Demonstrate an ability to critically evaluate the effectiveness of management accounting techniques and systems.</li>
<li>Evaluate and apply contemporary theory and evidence to management practice.</li>
<li>Understand the importance of both ethical and methodological assumptions for framing accounting knowledge and practice.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/62560","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Alternative Investment Funds</h2>
<p>
    Module code: N1596<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Workshop<br/>
    Assessment modes: Unseen examination</p>
<p><span>You study investment funds and the investment management industry. You examine the process involved in creating and investing in funds, focusing on alternative investment funds such as hedge funds and private equity. </span><br/><br/><span>During the module you look at the parties involved, processes required and key documentation that is entered into, during the creation of a fund and during a typical investment. </span></p>
<p><span>You gain an insight into how various parts of a financial institution (such as a bank or asset/fund manager) work together and the roles different departments and functions serve along the lifecycle of any investment. </span></p>
<h3>Module learning outcomes</h3>
<ul>
<li>Identify and critically evaluate the different stages of a typical investment fund transaction and understand the relevant processes involved.</li>
<li>Discern and describe the role that different departments and professionals within asset managers, banks and other financial organisations perform during the investment fund structuring process.</li>
<li>Explain the strategy and outcomes desired by various parties involved in the investment fund process, and the mechanisms utilised to achieve them.</li>
<li>Critically understand, interpret and apply the key transactional documentation for a typical fund investment, and be cognisant of the key negotiations that making an investment entail.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67970","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Auditing</h2>
<p>
    Module code: N1516<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Workshop<br/>
    Assessment modes: Coursework, Unseen examination</p>
<p>You examine the nature, purpose and scope of auditing, including statutory audits, the regulatory environment, and professional ethics in auditing.</p>
<p><span>You learn how to perform internal and external audits, and write audit reports. </span></p>
<p><span>You also look at: </span></p>
<ul>
<li>planning and risk assessment</li>
<li>evaluating internal controls</li>
<li>collecting audit evidence</li>
<li>reviewing financial statements.</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Describe  and critically evaluate the nature, purpose and scope of internal audit, external audit, and international standards on auditing.</li>
<li>Critically evaluate the role, duties and responsibilities of the auditor, as well as the process of gathering audit evidence.</li>
<li>Evaluate information systems and internal controls to identify control risks and make appropriate recommendations.</li>
<li>Evaluate the different types of audit reports as well as the elements of each type of report.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67795","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Contemporary Issues in Accounting</h2>
<p>
    Module code: N1608<br/>
    Level 6<br/>
    15 credits in spring teaching<br/>
    Teaching method: Lecture, Workshop<br/>
    Assessment modes: Coursework</p>
<p>The aim of this module is to develop ability to evaluate the impacts on accounting of contemporary issues in society by: critically analysing and communicating accounting responses to such issues; and, developing creative solutions to unresolved accounting problems arising from them. In pursuing this objective, the way in which accounting is viewed and portrayed in popular culture will be analysed and interpreted; and the requirements of the regulatory framework of accounting and their implications for accounting will be critically assessed.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Apply the methods and techniques that they have learned to identify aspects of accounting practice that have changed and others that have not changed in response to changes in society.</li>
<li>Critically evaluate how effectively changes to accounting practice in response to societal changes have met the needs of society.</li>
<li>Predict unintended consequences of changes to accounting regulations.</li>
<li>Critically evaluate and explain how accounting is perceived in contemporary society.</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67833","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Critical Perspectives (with a Study Visit)</h2>
<p>
    Module code: N1610<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Workshop<br/>
    Assessment modes: Coursework</p>
<p>This course aims to introduce students to a number of advanced topics in the field of organisation and management studies. It draws upon contemporary research and adopts a critical and analytical perspective to study complex issues that surround the management of organisations today.
Some of the topics that will be covered are:

1.	Critical Thinking
2.	Critical Theory and Critical Management Studies
3.	Inequalities in the work place (Race, Gender, Age, Religion, Sexual Orientation)
4.    Critical Perspectives on
a.	Globalisation and culture (on a geographic and company level)
b.	Marketing, Business Ethics and Consumer Ethics
c.	CSR as well as Ecological and Societal (ir)responsibilities
d.	Accounting, Audits, the banking sector and tax avoidance
e.	Hierarchical Leadership and Organisations

Lectures and Seminars of this module are take either during Freshers’ Week or Reading Week. Students travel abroad for 7 days and receive the equivalent of 9x3 hours of teaching and will take the remaining 6 hours as seminars when back at Sussex.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Develop a critical and analytical perspective to the study of management and organisations</li>
<li>Evaluate contemporary practices in the management of organisations</li>
<li>Evaluate alternative aspects in the practice of managing organisations and their implications</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/67773","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Critical Perspectives on Management and Organisations</h2>
<p>
    Module code: N1502<br/>
    Level 6<br/>
    15 credits in autumn teaching<br/>
    Teaching method: Lecture, Workshop<br/>
    Assessment modes: Coursework</p>
<p>This module aims to introduce you to a number of advanced topics in the field of organisation and management studies.</p>
<p>It draws upon contemporary research and adopts a critical and analytical perspective to study complex issues that surround the management of organisations today.</p>
<p>Some of the topics covered are:</p>
<ul>
<li>organising in post-modernity</li>
<li>unpacking the foundations of institutions</li>
<li>the turn to (theory and strategy of) Practice</li>
<li>managing boundaries</li>
<li>organisational identity &amp; organising identity</li>
<li>sense making in organisations and organisational learning</li>
<li>power/knowledge, resistance and politics in organisations</li>
<li>management fads &amp; fashions.</li>
</ul>
<h3>Module learning outcomes</h3>
<ul>
<li>Develop a critical and analytical perspective to the study of management and organisations</li>
<li>Evaluate alternative aspects in the practice of managing organisations and their implications</li>
<li>Evaluate contemporary practices in the management of organisations</li>
</ul></div>","University of Sussex"
"http://www.sussex.ac.uk/study/international-students/visiting-exchange-erasmus-students/modules/modules/3515/63701","<div class=""small-12 large-9 large-push-3 columns wysiwyg content-region"">
<h1>Business and management studies</h1> <h2>Corporate Social Responsibility and Business Ethics</h2>
<p>
    Module code: N1574<br/>
    Level 6<br/>
    15 credits in spring teaching<br/>
    Teaching method: Lecture, Workshop<br/>
    Assessment modes: Unseen examination, Coursework</p>
<p>The module aims to provide an investigation of the relationship between organisations and their stakeholder groups, and the social accountability and responsibilities that a corporation holds towards different stakeholders.</p>
<p>The module will introduce you to concepts of corporate governance, socially responsible investment and ethical issues relevant to contemporary business. It will be contemporary, interesting, stretching and relevant, and should build on and integrate with other modules that you have taken and/or are taking.</p>
<h3>Module learning outcomes</h3>
<ul>
<li>Display a systematic understanding of the key concepts, principles and philosophical underpinning of Corporate Social Responsibility</li>
<li>Undertake an analysis and evaluation of a selected organisation's contemporary stakeholder practice</li>
<li>Appreciate the contested and uncertain status of CSR as an emergent area of study within business and management</li>
</ul></div>","University of Sussex"
